Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Read Count
22403388,"Congratulations, by the way: Some Thoughts on Kindness",George Saunders,"Saunders, George",,,,0,4.12,Bloomsbury Publishing,Kindle Edition,64,2014,2013,,12/03/2016,"to-read, ebook","to-read (#327), ebook (#265)",to-read,,0
28177053,Miss Fortune Series Boxset 1 (A Miss Fortune Mystery),Jana Deleon,"Deleon, Jana",,,,0,4.49,Jana DeLeon,Kindle Edition,629,2015,2015,,12/03/2016,"ebook, to-read","ebook (#260), to-read (#326)",to-read,,0
28379591,The Helicon Muses Omnibus: Books 1-4,V.J. Chambers,"Chambers, V.J.",,,,0,3.77,Punk Rawk Books,Kindle Edition,,2015,,,12/03/2016,"ebook, to-read","ebook (#261), to-read (#325)",to-read,,0
11479538,Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,"Goleman, Daniel",,,,0,4.01,,Kindle Edition,369,,1995,,12/03/2016,"ebook, to-read","ebook (#262), to-read (#324)",to-read,,0
17613644,"Whiskey Sour (Jacqueline 'Jack' Daniels Mystery, #1)",J.A. Konrath,"Konrath, J.A.",,,,0,3.85,,Kindle Edition,298,2013,2004,,12/03/2016,"ebook, to-read","ebook (#263), to-read (#323)",to-read,,0
16084685,"Sora's Quest (The Cat's Eye Chronicles, #1)",T.L. Shreffler,"Shreffler, T.L.",,,,0,3.99,The Runaway Pen,Kindle Edition,382,2013,2012,,12/03/2016,"to-read, ebook","to-read (#322), ebook (#257)",to-read,,0
11352552,"Plague of Coins (The Judas Chronicles, #1)",Aiden James,"James, Aiden",,,,0,3.6,Aiden James Fiction,Kindle Edition,286,2012,2011,,12/03/2016,"to-read, ebook","to-read (#321), ebook (#256)",to-read,,0
25863548,"One Tequila (Althea Rose Mystery, #1)",Tricia O'Malley,"O'Malley, Tricia",,,,0,3.97,Lovewrite Publishing,Kindle Edition,263,2015,2015,,12/03/2016,"to-read, ebook","to-read (#316), ebook (#253)",to-read,,0
28104804,"I Bring the Fire Parts I, II, III, & In the Balance (A Loki Series)",C. Gockel,"Gockel, C.",,,,0,4.16,Amazon Digital Services,Kindle Edition,848,2015,2015,,12/03/2016,"to-read, ebook","to-read (#317), ebook (#252)",to-read,,0
17979809,"A Demon Bound (Imp, #1)",Debra Dunbar,"Dunbar, Debra",,,,0,3.94,Anessa Books,Kindle Edition,291,2013,2012,,12/03/2016,"to-read, ebook","to-read (#319), ebook (#251)",to-read,,0
16082143,"The Sourdough Wars (Rebecca Schwartz, #2)",Julie Smith,"Smith, Julie",,,,0,3.49,booksBnimble,Kindle Edition,180,2012,1984,,12/03/2016,"to-read, ebook","to-read (#318), ebook (#250)",to-read,,0
22457524,"Stone Embrace: A Stone Guardian After-Scene (Entwined Realms, #1.1)",Danielle Monsch,"Monsch, Danielle",,,,0,3.75,Romantic Geek Publishing,Kindle Edition,56,2014,2014,,12/03/2016,"to-read, ebook","to-read (#320), ebook (#249)",to-read,,0
27826531,"Harley Hill Cozy Murder Mystery Bundle (Harley Hill Mysteries, #1-3)",Kennedy Chase,"Chase, Kennedy",,,,0,4.01,Monty's Tale Press,Kindle Edition,483,2015,,,12/03/2016,"to-read, ebook","to-read (#315), ebook (#248)",to-read,,0
11063306,"The Socket Greeny Saga (Socket Greeny, #1-3)",Tony Bertauski,"Bertauski, Tony",,,,0,3.74,Tony Bertauski,Kindle Edition,662,2011,2011,,12/03/2016,"to-read, ebook","to-read (#314), ebook (#247)",to-read,,0
28542220,A Mystic Murder (Witches of Hemlock Cove #1),Kennedy Chase,"Chase, Kennedy",,,,0,3.83,Monty's Tale Press,Kindle Edition,258,2016,2015,,12/03/2016,"to-read, ebook","to-read (#313), ebook (#246)",to-read,,0
20644752,First Glance (The Adelaide Paige Saga #1),L.L. Hunter,"Hunter, L.L.",,,,0,3.75,L.L. Hunter,Kindle Edition,220,2014,2014,,12/03/2016,"to-read, ebook","to-read (#312), ebook (#245)",to-read,,0
12741696,Gaia's Secret,Barbara Kloss,"Kloss, Barbara",,,,0,4.13,Amazon Digital Services,Kindle Edition,340,2011,2011,,12/03/2016,"to-read, ebook","to-read (#311), ebook (#244)",to-read,,0
25458643,"A Walk on the Haunted Side (Haunted Tour Guide Mystery, #2)",Rose Pressey,"Pressey, Rose",,,,0,4.06,,Kindle Edition,217,2015,2015,,12/03/2016,"to-read, ebook","to-read (#307), ebook (#243)",to-read,,0
27411249,Mosaic Chronicles Books 1-4,Andrea Pearson,"Pearson, Andrea",,,,0,4.01,,Kindle Edition,879,2015,2015,,12/03/2016,"to-read, ebook","to-read (#308), ebook (#242)",to-read,,0
14478204,"Armed and Fabulous (Lexi Graves Mysteries, #1)",Camilla Chafer,"Chafer, Camilla",,,,0,3.96,Audacious,Kindle Edition,266,2012,2012,,12/03/2016,"to-read, ebook","to-read (#309), ebook (#241)",to-read,,0
25835605,The God's Eye View,Barry Eisler,"Eisler, Barry",,,,0,3.87,Thomas & Mercer,Kindle Edition,418,2016,2016,,12/03/2016,"to-read, ebook","to-read (#310), ebook (#239)",to-read,,0
26132256,Recombinant (The Blood Borne #1),Shannon Mayer,"Mayer, Shannon",Denise Grover Swank,,,0,4.13,Hijinks Ink Publishing,Kindle Edition,374,2015,2015,,12/03/2016,"to-read, ebook","to-read (#304), ebook (#238)",to-read,,0
25706931,"Knight Games Box Set  (Knight Games, #1-4)",Genevieve Jack,"Jack, Genevieve",,,,0,4.29,Carpe Luna Publishing,Kindle Edition,1037,2015,2015,,12/03/2016,"to-read, ebook","to-read (#305), ebook (#237)",to-read,,0
23257010,"Last Shot (Dev Haskell Mystery, #6)",Mike Faricy,"Faricy, Mike",,,,0,3.87,Mike Faricy,Kindle Edition,307,2014,2013,,12/03/2016,"to-read, ebook","to-read (#306), ebook (#235)",to-read,,0
15781629,"Blood and Snow Volumes 1-4: Blood and Snow, Revenant in Training, The Vampire Christopher, Blood Soaked Promises",RaShelle Workman,"Workman, RaShelle",,,,0,3.71,Polished Pen Press,Kindle Edition,265,2012,2012,,21/05/2015,"to-read, ebook","to-read (#181), ebook (#171)",to-read,,0
28260587,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,"Maas, Sarah J.",,1619636077,9781619636071,0,4.57,Bloomsbury Children's Books,Hardcover,704,2016,2016,,2/03/2016,to-read,to-read (#302),to-read,,0
26181442,"The Other Side of Envy (The Ghost Bird, #8)",C.L. Stone,"Stone, C.L.",,1511733101,9781511733106,0,4.42,CreateSpace,Paperback,307,2015,2015,26/12/2015,6/12/2015,ebook,ebook (#226),read,,1
28260188,"Morrighan (The Remnant Chronicles, #0.5)",Mary E. Pearson,"Pearson, Mary E.",,1627795413,9781627795418,0,4.05,Henry Holt and Co. (BYR),ebook,121,2016,2016,,18/01/2016,to-read,to-read (#301),to-read,,0
25944798,"The Beauty of Darkness (The Remnant Chronicles, #3)",Mary E. Pearson,"Pearson, Mary E.",,0805099255,9780805099256,0,4.24,Henry Holt and Co. (BYR),Hardcover,684,2016,2016,,18/01/2016,to-read,to-read (#300),to-read,,0
21569527,"The Heart of Betrayal (The Remnant Chronicles, #2)",Mary E. Pearson,"Pearson, Mary E.",,0805099247,9780805099249,0,4.29,Henry Holt and Co. (BYR),Hardcover,473,2015,2015,,18/01/2016,to-read,to-read (#299),to-read,,0
16429619,"The Kiss of Deception (The Remnant Chronicles, #1)",Mary E. Pearson,"Pearson, Mary E.",,,,0,4.03,Henry Holt,Kindle Edition,492,2014,2014,,18/01/2016,to-read,to-read (#298),to-read,,0
20613470,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,"Maas, Sarah J.",,1619630656,9781619630659,4,4.5,Bloomsbury USA Childrens,Hardcover,565,2014,2014,18/01/2016,31/12/2015,ebook,ebook (#232),read,,1
22544764,Uprooted,Naomi Novik,"Novik, Naomi",,0804179034,9780804179034,0,4.1,Del Rey,Hardcover,435,2015,2015,,5/01/2016,to-read,to-read (#297),to-read,,0
6342491,"The Demon King (Seven Realms, #1)",Cinda Williams Chima,"Chima, Cinda Williams",,1423118235,9781423118237,0,4.19,Hyperion Books,Hardcover,506,2009,2009,,1/01/2016,"to-read, to-get","to-read (#296), to-get (#8)",to-read,,0
23993654,The Wisdom of Woodstock,Charles M. Schulz,"Schulz, Charles M.",,1782115528,9781782115526,0,4.21,Canongate,Paperback,80,2014,2014,20/01/2015,30/12/2015,hardcover,hardcover (#22),read,,1
23307980,The Philosophy of Snoopy: Peanuts Guide to Life,Charles M. Schulz,"Schulz, Charles M.",,,,0,4.25,Canongate Books,Kindle Edition,80,2014,2014,20/01/2015,30/12/2015,hardcover,hardcover (#21),read,,1
20699775,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,"Maas, Sarah J.",,,,3,4.44,Bloomsbury Childrens,Kindle Edition,449,2014,2014,30/12/2015,21/11/2014,,,read,,1
13565676,"The Assassin and the Empire (Throne of Glass, #0.5)",Sarah J. Maas,"Maas, Sarah J.",,,,0,4.43,Bloomsbury USA Children's,Kindle Edition,94,2012,2012,29/12/2015,30/12/2015,ebook,ebook (#231),read,,1
13546173,"The Assassin and the Underworld (Throne of Glass, #0.4)",Sarah J. Maas,"Maas, Sarah J.",,,,0,4.38,Bloomsbury USA Childrens,Kindle Edition,102,2012,2012,29/12/2015,30/12/2015,ebook,ebook (#230),read,,1
13419891,"The Assassin and the Desert (Throne of Glass, #0.3)",Sarah J. Maas,"Maas, Sarah J.",,,,0,4.41,Bloomsbury USA Childrens,Kindle Edition,103,2012,2012,28/12/2015,30/12/2015,ebook,ebook (#229),read,,1
18333581,"The Assassin and the Healer (Throne of Glass, #0.2)",Sarah J. Maas,"Maas, Sarah J.",,,,0,4.25,Bloomsbury Publishing,ebook,40,2013,2012,28/12/2015,30/12/2015,ebook,ebook (#228),read,,1
13415554,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",Sarah J. Maas,"Maas, Sarah J.",,,,0,4.24,Bloomsbury Children’s,Kindle Edition,70,2012,2012,27/12/2015,30/12/2015,ebook,ebook (#227),read,,1
17795362,Eren,Simon P. Clark,"Clark, Simon P.",,1472110978,9781472110978,0,3.44,Constable & Robinson,Hardcover,197,2014,2014,,29/12/2015,"to-read, to-get","to-read (#295), to-get (#7)",to-read,,0
17670709,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,"Maas, Sarah J.",,1408834944,9781408834947,3,4.46,Bloomsbury Childrens,Paperback,418,2013,2013,27/12/2015,3/01/2014,paperback,paperback (#123),read,,1
27108707,"The Healing Power of Sugar (The Ghost Bird, #9)",C.L. Stone,"Stone, C.L.",,,,3,4.42,Arcato Publishing Inc.,Kindle Edition,375,2015,2015,26/12/2015,6/12/2015,ebook,ebook (#225),read,,1
15713880,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,"Maas, Sarah J.",,,,4,4.22,Bloomsbury Children's,Kindle Edition,433,2012,2012,24/12/2015,19/08/2014,paperback,paperback (#119),read,,1
20611771,"Hidden (Dragonlands, #1)",Megg Jensen,"Jensen, Megg",,,,0,3.44,"80 Pages, Inc",Kindle Edition,317,2014,2013,,23/12/2015,"ebook, to-read","ebook (#224), to-read (#294)",to-read,,0
13498427,"All the Blue-Eyed Angels (Erin Solomon Pentalogy, #1)",Jen Blood,"Blood, Jen",,,,0,3.87,Adian Press,Kindle Edition,287,2012,2012,,23/12/2015,"ebook, to-read","ebook (#223), to-read (#293)",to-read,,0
24676867,"City In Embers (Collector, #1)",Stacey Marie Brown,"Brown, Stacey Marie",,,,0,4.13,,Kindle Edition,458,2015,2015,,23/12/2015,"ebook, to-read","ebook (#221), to-read (#292)",to-read,,0
23011800,Run Girl,Eva Hudson,"Hudson, Eva",,,,0,3.56,,Kindle Edition,174,2014,2014,,23/12/2015,"ebook, to-read","ebook (#220), to-read (#291)",to-read,,0
15059301,"Captured (The Captive, #1)",Erica Stevens,"Stevens, Erica",,,,0,4.05,Gilmour-Cox,Kindle Edition,168,2012,2012,,23/12/2015,"ebook, to-read","ebook (#219), to-read (#290)",to-read,,0
13628795,"Iced (Fever, #6)",Karen Marie Moning,"Moning, Karen Marie",,,,0,4.12,Delacorte Press,Kindle Edition,512,2012,2012,,23/12/2015,"ebook, to-read","ebook (#218), to-read (#289)",to-read,,0
18888866,"Tutti Frutti (Dev Haskell - Private Investigator, Book 5)",Mike Faricy,"Faricy, Mike",,,,0,3.56,Credit River Publishing,Kindle Edition,329,2013,2013,,23/12/2015,"ebook, to-read","ebook (#217), to-read (#287)",to-read,,0
24443918,"Bone Dry (Soul Shamans, #1)",Cady Vance,"Vance, Cady",,,,0,3.76,Sagan Press,Kindle Edition,374,2015,2015,,23/12/2015,"ebook, to-read","ebook (#215), to-read (#286)",to-read,,0
17912350,"One Way (Sam Archer, #5)",Tom Barber,"Barber, Tom",,,,0,4.36,,Kindle Edition,460,2013,2013,,23/12/2015,"ebook, to-read","ebook (#214), to-read (#285)",to-read,,0
3054684,Stargazer,Claudia Gray,"Gray, Claudia",,0061284408,9780061284403,0,3.8,HarperTeen,Hardcover,329,2009,2009,,18/12/2015,paperback,paperback (#292),read,,1
2722413,Evernight,Claudia Gray,"Gray, Claudia",,0061284394,9780061284397,0,3.64,HarperTeen,Paperback,327,2009,2008,,18/12/2015,paperback,paperback (#291),read,,1
20697426,"Penumbra (Spook Squad, #3)",Keri Arthur,"Arthur, Keri",,0440246601,9780440246602,0,3.96,Dell,Paperback,320,2014,2005,,18/12/2015,"paperback, to-read","paperback (#241), to-read (#247)",to-read,,0
20447676,"Generation 18 (Spook Squad, #2)",Keri Arthur,"Arthur, Keri",,0440246598,9780440246596,0,4.03,Dell,Mass Market Paperback,384,2014,2004,,18/12/2015,"paperback, to-read","paperback (#240), to-read (#246)",to-read,,0
170453,Life of Pi,Yann Martel,"Martel, Yann",,0156027321,9780156027328,0,3.9,Mariner Books,Paperback,331,2003,2001,,18/12/2015,"to-read, paperback","to-read (#284), paperback (#290)",to-read,,0
2747288,"Dragonheart (Pern, #21)",Todd McCaffrey,"McCaffrey, Todd",,0345491149,9780345491145,0,4.15,Del Rey Books,Hardcover,538,2008,2008,,18/12/2015,"to-read, paperback","to-read (#280), paperback (#286)",to-read,,0
61939,"Dragonsblood (Pern, #18)",Todd McCaffrey,"McCaffrey, Todd",Anne McCaffrey,0593053613,9780593053614,0,4,Bantam,Hardcover,438,2005,2005,,18/12/2015,"to-read, paperback","to-read (#279), paperback (#285)",to-read,,0
6320534,Under the Dome,Stephen King,"King, Stephen",,1439148503,9781439148501,0,3.9,Scribner,Hardcover,1074,2009,2009,,18/12/2015,"to-read, paperback","to-read (#278), paperback (#284)",to-read,,0
8649656,The Fry Chronicles (Memoir #2),Stephen Fry,"Fry, Stephen",,0718154835,9780718154837,0,3.88,Michael Joseph,Hardcover,438,2010,2010,,18/12/2015,"to-read, hardcover","to-read (#277), hardcover (#19)",to-read,,0
66855,Revenge (aka The Stars’ Tennis Balls),Stephen Fry,"Fry, Stephen",,0812968190,9780812968194,0,3.79,Random House Trade Paperbacks,Paperback,320,2003,2000,,18/12/2015,"to-read, paperback","to-read (#276), paperback (#283)",to-read,,0
7095798,"Shadow Chase (Shadowchasers, #2)",Seressia Glass,"Glass, Seressia",,1439158770,9781439158777,0,3.81,Pocket Books,Paperback,339,2010,2010,,18/12/2015,"to-read, paperback","to-read (#275), paperback (#282)",to-read,,0
6611059,"Shadow Blade (Shadowchasers, #1)",Seressia Glass,"Glass, Seressia",,1439156794,9781439156797,0,3.51,Pocket Books,Paperback,344,2010,2010,,18/12/2015,"paperback, to-read","paperback (#281), to-read (#274)",to-read,,0
8080996,"Destiny's Rift (Broken Well, #2)",Sam Bowring,"Bowring, Sam",,0733624340,9780733624346,0,3.91,Hachette Australia,Paperback,432,2010,2010,,18/12/2015,"to-read, paperback","to-read (#272), paperback (#279)",to-read,,0
6981244,"Prophecy's Ruin (Broken Well, #1)",Sam Bowring,"Bowring, Sam",,0733624332,9780733624339,0,3.92,Orbit,Paperback,516,2009,2009,,18/12/2015,"paperback, to-read","paperback (#278), to-read (#271)",to-read,,0
13477883,"Gameboard of the Gods (Age of X, #1)",Richelle Mead,"Mead, Richelle",,052595368X,9780525953685,0,3.93,Dutton Adult,Hardcover,448,2013,2013,,18/12/2015,"paperback, to-read","paperback (#277), to-read (#270)",to-read,,0
3437328,The Temporal Void,Peter F. Hamilton,"Hamilton, Peter F.",,1405088834,9781405088831,0,4.25,Macmillan,Hardcover,746,2008,2008,,18/12/2015,"paperback, to-read","paperback (#276), to-read (#269)",to-read,,0
8110348,The Fledgling Handbook 101,P.C. Cast,"Cast, P.C.",Kim Doner,0312595123,9780312595128,0,3.89,St. Martin's Griffin,Paperback,157,2010,2010,,18/12/2015,paperback,paperback (#275),read,,1
8652190,"Awakened (House of Night, #8)",P.C. Cast,"Cast, P.C.",Kristin Cast,0312650248,9780312650247,0,4.02,St. Martin's Griffin,Hardcover,290,2011,2011,,18/12/2015,hardcover,hardcover (#18),read,,1
6917952,"Burned (House of Night, #7)",P.C. Cast,"Cast, P.C.",Kristin Cast,1905654944,9781905654949,0,3.98,Atom,Paperback,323,2010,2010,,18/12/2015,hardcover,hardcover (#17),read,,1
6262365,"Tempted (House of Night, #6)",P.C. Cast,"Cast, P.C.",Kristin Cast,1905654588,9781905654581,0,3.96,Atom,Paperback,319,2009,2008,,18/12/2015,hardcover,hardcover (#16),read,,1
4134071,"Hunted (House of Night, #5)",P.C. Cast,"Cast, P.C.",Kristin Cast,031237982X,9780312379827,0,3.93,St. Martin's Griffin,Hardcover,323,2009,2009,,18/12/2015,hardcover,hardcover (#15),read,,1
2866718,"Untamed (House of Night, #4)",P.C. Cast,"Cast, P.C.",Kristin Cast,0312379838,9780312379834,0,3.95,St. Martin's Griffin,Paperback,338,2008,2008,,18/12/2015,hardcover,hardcover (#14),read,,1
1326258,"Chosen (House of Night, #3)",P.C. Cast,"Cast, P.C.",Kristin Cast,0312360304,9780312360306,0,3.92,St. Martin's Griffin,Paperback,307,2008,2008,,18/12/2015,hardcover,hardcover (#13),read,,1
676924,"Betrayed (House of Night, #2)",P.C. Cast,"Cast, P.C.",Kristin Cast,0312360282,9780312360283,0,3.93,St. Martin's Griffin,Paperback,310,2007,2007,,18/12/2015,hardcover,hardcover (#12),read,,1
30183,"Marked (House of Night, #1)",P.C. Cast,"Cast, P.C.",Kristin Cast,0312360266,9780312360269,0,3.8,St. Martin's Press,Paperback,306,2007,2007,,18/12/2015,hardcover,hardcover (#11),read,,1
816720,The Witch of Portobello,Paulo Coelho,"Coelho, Paulo",,0007251866,9780007251865,0,3.53,,Hardcover,320,2007,2006,,18/12/2015,"paperback, to-read","paperback (#274), to-read (#268)",to-read,,0
6544975,Brida,Paulo Coelho,"Coelho, Paulo",,0007274459,9780007274451,0,3.47,HarperCollins Publishers,Paperback,266,2009,1990,,18/12/2015,paperback,paperback (#273),read,,1
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,075640407X,9780756404079,0,4.54,Penguin Group DAW,Hardcover,662,2007,2007,,18/12/2015,"to-read, paperback","to-read (#267), paperback (#272)",to-read,,0
88009,Druids (Druids #1),Morgan Llywelyn,"Llywelyn, Morgan",,0345491319,9780345491312,0,4.02,Random House Publishing Group,Paperback,480,2006,1990,,18/12/2015,"paperback, to-read","paperback (#271), to-read (#266)",to-read,,0
641910,"Cast in Secret (Chronicles of Elantra, #3)",Michelle Sagara,"Sagara, Michelle",,0373802803,9780373802807,0,4.16,Luna,Paperback,521,2007,2007,,18/12/2015,"paperback, to-read","paperback (#269), to-read (#264)",to-read,,0
30189,Cast In Courtlight (Chronicles of Elantra #2),Michelle Sagara,"Sagara, Michelle",,0373802447,9780373802449,0,4.11,Luna,Paperback,488,2006,2006,,18/12/2015,"paperback, to-read","paperback (#268), to-read (#263)",to-read,,0
5152561,"Fragile Eternity (Wicked Lovely, #3)",Melissa Marr,"Marr, Melissa",,006121471X,9780061214714,0,3.83,Bowen Press,Hardcover,389,2009,2009,,18/12/2015,paperback,paperback (#266),read,,1
2321296,"Ink Exchange (Wicked Lovely, #2)",Melissa Marr,"Marr, Melissa",,006121468X,9780061214684,0,3.69,HarperTeen,Hardcover,325,2008,2008,,18/12/2015,paperback,paperback (#265),read,,1
305234,"Wicked Lovely (Wicked Lovely, #1)",Melissa Marr,"Marr, Melissa",,0061214655,9780061214653,0,3.69,HarperTeen,Hardcover,328,2007,2007,,18/12/2015,paperback,paperback (#264),read,,1
6368610,"Radiant Shadows (Wicked Lovely, #4)",Melissa Marr,"Marr, Melissa",,0061659223,9780061659225,0,3.98,Harper,Hardcover,340,2010,2010,,18/12/2015,paperback,paperback (#263),read,,1
2753843,"Revelations (Blue Bloods, #3)",Melissa de la Cruz,"Cruz, Melissa de la",,1423102282,9781423102281,0,3.9,Hyperion Books for Children,Hardcover,264,2008,2008,,18/12/2015,"paperback, to-read","paperback (#262), to-read (#261)",to-read,,0
106085,"Masquerade (Blue Bloods, #2)",Melissa de la Cruz,"Cruz, Melissa de la",,0786838930,9780786838936,0,3.92,Hyperion,Hardcover,307,2007,2007,,18/12/2015,"paperback, to-read","paperback (#261), to-read (#260)",to-read,,0
872333,"Blue Bloods (Blue Bloods, #1)",Melissa de la Cruz,"Cruz, Melissa de la",,0786838922,9780786838929,0,3.68,Hyperion,Hardcover,302,2007,2006,,18/12/2015,"paperback, to-read","paperback (#260), to-read (#259)",to-read,,0
4932435,"Finnikin of the Rock (Lumatere Chronicles, #1)",Melina Marchetta,"Marchetta, Melina",,0670072818,9780670072811,0,3.92,Viking Australia,Paperback,416,2008,2008,,18/12/2015,"paperback, to-read","paperback (#259), to-read (#258)",to-read,,0
7170750,"Fire Study (Study, #3)",Maria V. Snyder,"Snyder, Maria V.",,1741168333,9781741168334,0,3.94,Mira,Paperback,441,2008,2008,,18/12/2015,paperback,paperback (#255),read,,1
17875517,"Magic Study (Study, #2)",Maria V. Snyder,"Snyder, Maria V.",,1848452403,9781848452404,0,4.05,Mira Ink,Paperback,419,2013,2006,,18/12/2015,paperback,paperback (#254),read,,1
12517748,"Poison (Study, #1)",Maria V. Snyder,"Snyder, Maria V.",,8490001022,9788490001028,0,4.14,Darkiss,Paperback,360,2011,2005,,18/12/2015,paperback,paperback (#253),read,,1
7970273,"Spy Glass (Glass, #3)",Maria V. Snyder,"Snyder, Maria V.",,0778303918,9780778303916,0,4,Mira Books,Paperback,535,2010,2010,,18/12/2015,paperback,paperback (#258),read,,1
6351939,"Sea Glass (Glass, #2)",Maria V. Snyder,"Snyder, Maria V.",,0778325806,9780778325802,0,4,Mira,Paperback,379,2009,2009,,18/12/2015,paperback,paperback (#257),read,,1
6080889,"Storm Glass (Glass, #1)",Maria V. Snyder,"Snyder, Maria V.",,0778325644,9780778325642,0,3.95,Mira,Paperback,488,2009,2009,,18/12/2015,paperback,paperback (#256),read,,1
4476999,"Unclean Spirits (The Black Sun's Daughter, #1)",M.L.N. Hanover,"Hanover, M.L.N.",,1416575979,9781416575979,0,3.53,Pocket Books,Paperback,357,2008,2008,,18/12/2015,"paperback, to-read","paperback (#251), to-read (#256)",to-read,,0
7740152,"Torment (Fallen, #2)",Lauren Kate,"Kate, Lauren",,0385739141,9780385739146,0,3.88,Delacorte Press,Hardcover,452,2010,2010,,18/12/2015,"paperback, to-read","paperback (#250), to-read (#255)",to-read,,0
6487308,"Fallen (Fallen, #1)",Lauren Kate,"Kate, Lauren",,0385738935,9780385738934,0,3.73,Delacorte Press,Hardcover,452,2009,2009,,18/12/2015,paperback,paperback (#249),read,,1
1895792,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",L.J. Smith,"Smith, L.J.",,0061140988,9780061140983,0,3.74,HarperTeen,Paperback,520,2007,2007,,18/12/2015,"paperback, to-read","paperback (#248), to-read (#254)",to-read,,0
395871,"The Awakening / The Struggle (The Vampire Diaries, #1-2)",L.J. Smith,"Smith, L.J.",,006114097X,9780061140976,0,3.68,HarperTeen,Paperback,492,2007,2007,,18/12/2015,"paperback, to-read","paperback (#247), to-read (#253)",to-read,,0
6250211,Fire,Kristin Cashore,"Cashore, Kristin",,0575085126,9780575085121,0,4.12,Gollancz,Paperback,352,2009,2009,,18/12/2015,"paperback, to-read","paperback (#246), to-read (#252)",to-read,,0
5099602,"Graceling (Graceling Realm, #1)",Kristin Cashore,"Cashore, Kristin",,0575084502,9780575084506,0,4.09,Gollancz,Paperback,352,2009,2008,,18/12/2015,"to-read, paperback","to-read (#251), paperback (#245)",to-read,,0
147842,"The High King's Tomb (Green Rider, #3)",Kristen Britain,"Britain, Kristen",,0756402662,9780756402662,0,4.23,DAW,Hardcover,679,2007,2007,,18/12/2015,"paperback, to-read","paperback (#244), to-read (#250)",to-read,,0
6249203,"The Spell of Rosette (Quantum Enchantment, #1)",Kim Falconer,"Falconer, Kim",,0732287715,,0,3.76,Voyager,Paperback ,528,2009,2009,,18/12/2015,"paperback, to-read","paperback (#243), to-read (#249)",to-read,,0
6661918,"Arrows of Time (Quantum Enchantment, #2)",Kim Falconer,"Falconer, Kim",,0732287723,9780732287726,0,4.09,Harper Collins Australia,Paperback,576,2009,2009,,18/12/2015,"paperback, to-read","paperback (#242), to-read (#248)",to-read,,0
6076369,"Dancing with the Devil (Nikki & Michael, #1)",Keri Arthur,"Arthur, Keri",,0749908947,9780749908942,0,3.74,Piatkus Books,Paperback,294,2008,2001,,19/08/2014,paperback,paperback (#60),read,,1
4969823,Hearts in Darkness,Keri Arthur,"Arthur, Keri",,0749908963,9780749908966,0,3.98,Piatkus Books,Mass Market Paperback,278,2001,2000,,19/08/2014,paperback,paperback (#18),read,,1
6076368,"Kiss the Night Goodbye (Nikki & Michael, #4)",Keri Arthur,"Arthur, Keri",,0749908971,9780749908793,0,4.12,Piatkus Books,Paperback,288,2008,2004,,19/08/2014,paperback,paperback (#20),read,,1
6076374,"Memory Zero (Spook Squad, #1)",Keri Arthur,"Arthur, Keri",,0749909757,9780749909758,0,3.95,Piatkus,Paperback,338,2016,2004,,18/12/2015,"paperback, to-read","paperback (#239), to-read (#245)",to-read,,0
7141610,"Tales of the Otherworld (Otherworld Stories, #II)",Kelley Armstrong,"Armstrong, Kelley",,184149917X,9781841499178,0,4.23,Orbit,Paperback,547,2010,2007,,18/12/2015,paperback,paperback (#238),read,,1
2800905,"The Summoning (Darkest Powers, #1)",Kelley Armstrong,"Armstrong, Kelley",,0061662690,9780061662690,0,4.03,HarperCollins,Hardcover,390,2008,2008,,18/12/2015,"paperback, to-read","paperback (#237), to-read (#244)",to-read,,0
5391115,"The Awakening (Darkest Powers, #2)",Kelley Armstrong,"Armstrong, Kelley",,0061662763,9780061662768,0,4.15,HarperCollins,Hardcover,360,2009,2009,,18/12/2015,"paperback, to-read","paperback (#236), to-read (#243)",to-read,,0
6468666,"The Reckoning (Darkest Powers, #3)",Kelley Armstrong,"Armstrong, Kelley",,1841497126,9781841497129,0,4.21,Orbit,Mass Market Paperback,391,2010,2010,,18/12/2015,"paperback, to-read","paperback (#235), to-read (#242)",to-read,,0
21059,"Crown of Stars (Crown of Stars, #7)",Kate Elliott,"Elliott, Kate",,0756404061,9780756404062,0,3.92,DAW,Paperback,672,2007,2006,,18/12/2015,"paperback, to-read","paperback (#234), to-read (#241)",to-read,,0
210201,"In the Ruins (Crown of Stars, #6)",Kate Elliott,"Elliott, Kate",,0756402689,9780756402686,0,3.88,DAW,Paperback,589,2006,2005,,18/12/2015,"paperback, to-read","paperback (#233), to-read (#240)",to-read,,0
